country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","01-05-2024 21:00:00",26.63086,84.90051,OZONE,4,192,163
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","01-05-2024 21:00:00",26.1403345,85.3650192,SO2,4,4,4
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","01-05-2024 21:00:00",26.1403345,85.3650192,OZONE,41,81,69
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","01-05-2024 21:00:00",26.1209,85.3647,NO2,2,40,21
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","01-05-2024 21:00:00",26.1209,85.3647,SO2,4,15,11
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","01-05-2024 21:00:00",25.586562,85.043586,PM2.5,161,311,258
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","01-05-2024 21:00:00",25.586562,85.043586,CO,13,60,33
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","01-05-2024 21:00:00",25.610369,85.132568,CO,12,14,12
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","01-05-2024 21:00:00",25.599486,85.113666,PM10,137,415,186
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","01-05-2024 21:00:00",25.599486,85.113666,NH3,7,16,9
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","01-05-2024 21:00:00",25.599486,85.113666,OZONE,28,137,97
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","01-05-2024 21:00:00",25.366336,87.117468,PM10,3,108,29
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","01-05-2024 21:00:00",25.366336,87.117468,OZONE,10,66,30
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","01-05-2024 21:00:00",25.892357,86.590325,PM10,NA,NA,NA
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","01-05-2024 21:00:00",25.892357,86.590325,NH3,9,9,9
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","01-05-2024 21:00:00",25.892357,86.590325,OZONE,13,50,36
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","01-05-2024 21:00:00",25.859655,85.77944,PM10,64,181,108
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","01-05-2024 21:00:00",25.859655,85.77944,NH3,3,4,3
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","01-05-2024 21:00:00",24.952822,84.002396,PM10,78,131,105
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","01-05-2024 21:00:00",24.952822,84.002396,SO2,8,24,22
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","01-05-2024 21:00:00",26.2271665,84.3570427,PM10,NA,NA,NA
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","01-05-2024 21:00:00",26.2271665,84.3570427,NH3,1,3,2
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","01-05-2024 21:00:00",30.735567,76.775714,OZONE,32,189,126
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","01-05-2024 21:00:00",30.751462,76.762879,NH3,8,26,12
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","01-05-2024 21:00:00",21.194815,81.314770,SO2,16,21,18
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","01-05-2024 21:00:00",21.185571,81.343175,NO2,12,17,13
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","01-05-2024 21:00:00",21.224231,81.408350,CO,20,72,20
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","01-05-2024 21:00:00",21.224231,81.408350,OZONE,17,27,18
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","01-05-2024 21:00:00",22.08815,82.13737,PM2.5,45,85,62
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","01-05-2024 21:00:00",22.08815,82.13737,NO2,13,13,13
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","01-05-2024 21:00:00",22.08815,82.13737,SO2,9,22,15
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","01-05-2024 21:00:00",22.118125,83.140608,NH3,2,2,2
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","01-05-2024 21:00:00",22.368195,82.746431,PM10,72,109,91
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","01-05-2024 21:00:00",22.126650,83.483212,OZONE,4,88,62
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","01-05-2024 21:00:00",21.258815,81.578979,PM10,65,110,84
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","01-05-2024 21:00:00",21.258815,81.578979,NO2,18,50,26
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","01-05-2024 21:00:00",21.219665,81.630094,PM2.5,2,80,54
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","01-05-2024 21:00:00",21.219665,81.630094,CO,16,70,21
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","01-05-2024 21:00:00",21.237755,81.705301,PM10,42,70,59
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","01-05-2024 21:00:00",21.237755,81.705301,SO2,12,33,18
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","01-05-2024 21:00:00",21.371751,81.664929,PM2.5,55,214,118
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","01-05-2024 21:00:00",21.371751,81.664929,NH3,3,3,3
India,Delhi,Delhi,"Alipur, Delhi - DPCC","01-05-2024 21:00:00",28.815329,77.153010,PM10,115,408,189
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","01-05-2024 21:00:00",28.647622,77.3158090,PM10,138,355,239
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","01-05-2024 21:00:00",28.695381,77.181665,PM10,150,291,220
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","01-05-2024 21:00:00",28.4706914,77.1099364,PM10,130,326,187
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","01-05-2024 21:00:00",28.4706914,77.1099364,CO,48,80,49
India,Delhi,Delhi,"Bawana, Delhi - DPCC","01-05-2024 21:00:00",28.776200,77.051074,SO2,3,55,18
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","01-05-2024 21:00:00",28.5512005,77.2735737,OZONE,1,56,37
India,Delhi,Delhi,"DTU, Delhi - CPCB","01-05-2024 21:00:00",28.7500499,77.1112615,PM2.5,58,321,164
India,Delhi,Delhi,"DTU, Delhi - CPCB","01-05-2024 21:00:00",28.7500499,77.1112615,PM10,115,365,195
India,Delhi,Delhi,"DTU, Delhi - CPCB","01-05-2024 21:00:00",28.7500499,77.1112615,NO2,3,12,7
India,Delhi,Delhi,"DTU, Delhi - CPCB","01-05-2024 21:00:00",28.7500499,77.1112615,SO2,34,42,37
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","01-05-2024 21:00:00",28.498571,77.264840,PM2.5,31,299,117
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","01-05-2024 21:00:00",28.498571,77.264840,NH3,4,6,5
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","01-05-2024 21:00:00",28.498571,77.264840,CO,20,108,31
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","01-05-2024 21:00:00",28.5710274,77.0719006,PM2.5,30,485,144
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","01-05-2024 21:00:00",28.5627763,77.1180053,CO,21,100,25
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","01-05-2024 21:00:00",28.6811736,77.3025234,CO,8,113,22
India,Delhi,Delhi,"ITO, Delhi - CPCB","01-05-2024 21:00:00",28.628624,77.241060,PM10,76,164,122
India,Delhi,Delhi,"ITO, Delhi - CPCB","01-05-2024 21:00:00",28.628624,77.241060,SO2,16,40,23
India,Delhi,Delhi,"ITO, Delhi - CPCB","01-05-2024 21:00:00",28.628624,77.241060,OZONE,12,71,61
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM","01-05-2024 21:00:00",28.588333,77.221667,NH3,7,11,8
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","01-05-2024 21:00:00",28.5918245,77.2273074,PM2.5,29,227,71
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","01-05-2024 21:00:00",28.611281,77.237738,NH3,3,6,3
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","01-05-2024 21:00:00",28.636429,77.201067,NO2,87,112,100
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","01-05-2024 21:00:00",28.636429,77.201067,NH3,4,4,4
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","01-05-2024 21:00:00",28.636429,77.201067,OZONE,2,29,22
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","01-05-2024 21:00:00",28.60909,77.0325413,NH3,11,16,13
India,Delhi,Delhi,"Narela, Delhi - DPCC","01-05-2024 21:00:00",28.822836,77.101981,PM2.5,32,329,142
India,Delhi,Delhi,"Narela, Delhi - DPCC","01-05-2024 21:00:00",28.822836,77.101981,NH3,3,7,5
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","01-05-2024 21:00:00",28.567890,77.250515,CO,48,72,61
India,Delhi,Delhi,"New Moti Bagh, Delhi - MHUA","01-05-2024 21:00:00",28.57834,77.18400,NO2,5,40,10
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","01-05-2024 21:00:00",28.6573814,77.1585447,PM10,115,283,179
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","01-05-2024 21:00:00",28.623763,77.287209,NH3,5,7,6
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","01-05-2024 21:00:00",28.623763,77.287209,SO2,3,6,5
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","01-05-2024 21:00:00",28.623763,77.287209,OZONE,4,100,81
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","01-05-2024 21:00:00",28.674045,77.131023,NO2,33,87,54
India,Delhi,Delhi,"Pusa, Delhi - DPCC","01-05-2024 21:00:00",28.639652,77.146275,PM2.5,28,322,92
India,Delhi,Delhi,"Pusa, Delhi - DPCC","01-05-2024 21:00:00",28.639652,77.146275,NO2,35,116,76
India,Delhi,Delhi,"Pusa, Delhi - DPCC","01-05-2024 21:00:00",28.639652,77.146275,NH3,4,7,5
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","01-05-2024 21:00:00",28.563262,77.186937,NO2,7,47,22
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","01-05-2024 21:00:00",28.563262,77.186937,NH3,1,3,1
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","01-05-2024 21:00:00",28.563262,77.186937,CO,12,110,34
India,Delhi,Delhi,"Rohini, Delhi - DPCC","01-05-2024 21:00:00",28.732528,77.119920,PM2.5,26,331,139
India,Delhi,Delhi,"Rohini, Delhi - DPCC","01-05-2024 21:00:00",28.732528,77.119920,SO2,1,34,13
India,Delhi,Delhi,"Rohini, Delhi - DPCC","01-05-2024 21:00:00",28.732528,77.119920,CO,16,119,22
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","01-05-2024 21:00:00",28.6514781,77.1473105,SO2,10,26,19
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","01-05-2024 21:00:00",28.5504249,77.2159377,NO2,60,79,68
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","01-05-2024 21:00:00",28.531346,77.190156,PM2.5,32,302,94
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","01-05-2024 21:00:00",28.699793,77.165453,OZONE,4,121,96
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","01-05-2024 21:00:00",23.107969,72.574648,NH3,3,3,3
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","01-05-2024 21:00:00",23.107969,72.574648,CO,14,32,23
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","01-05-2024 21:00:00",22.977134,72.553024,PM10,105,142,120
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","01-05-2024 21:00:00",23.002657,72.591912,NO2,27,90,38
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","01-05-2024 21:00:00",23.020509,72.579261,PM2.5,119,334,280
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","01-05-2024 21:00:00",23.020509,72.579261,PM10,122,275,184
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","01-05-2024 21:00:00",23.016834,72.625775,PM2.5,93,177,135
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","01-05-2024 21:00:00",23.023389,72.515201,NH3,3,3,3
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","01-05-2024 21:00:00",21.613267,73.010555,PM10,72,121,91
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","01-05-2024 21:00:00",23.221714,72.654328,PM2.5,32,62,45
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","01-05-2024 21:00:00",23.221714,72.654328,CO,34,103,46
India,Gujarat,Surat,"Science Center, Surat - SMC","01-05-2024 21:00:00",21.170046,72.795405,PM2.5,2,21,8
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","01-05-2024 21:00:00",20.362421,72.918013,OZONE,1,3,2
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","01-05-2024 21:00:00",22.969611,72.643500,CO,34,36,36
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","01-05-2024 21:00:00",22.969611,72.643500,OZONE,12,53,34
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","01-05-2024 21:00:00",30.379589,76.778328,SO2,17,26,21
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","01-05-2024 21:00:00",30.379589,76.778328,OZONE,34,51,43
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","01-05-2024 21:00:00",28.6701,76.9254,NO2,21,24,22
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","01-05-2024 21:00:00",28.6701,76.9254,SO2,12,32,18
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","01-05-2024 21:00:00",28.6701,76.9254,CO,90,102,96
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","01-05-2024 21:00:00",28.6701,76.9254,OZONE,33,43,38
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","01-05-2024 21:00:00",28.3419248,77.319699,SO2,3,39,16
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","01-05-2024 21:00:00",28.3419248,77.319699,OZONE,2,21,15
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","01-05-2024 21:00:00",28.806223,76.141105,SO2,5,32,12
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","01-05-2024 21:00:00",28.39072,77.30059,PM10,145,499,245
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","01-05-2024 21:00:00",28.39072,77.30059,CO,6,39,12
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","01-05-2024 21:00:00",28.376058,77.315741,NH3,NA,NA,NA
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","01-05-2024 21:00:00",28.4417,77.3217,CO,57,62,60
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","01-05-2024 21:00:00",28.4227,77.0667,PM10,105,440,226
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","01-05-2024 21:00:00",28.4227,77.0667,NH3,7,14,9
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","01-05-2024 21:00:00",28.4227,77.0667,SO2,2,4,3
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","01-05-2024 21:00:00",28.4275,77.1465,PM2.5,8,281,167
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","01-05-2024 21:00:00",28.4501238,77.0263051,PM2.5,142,437,314
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","01-05-2024 21:00:00",28.4501238,77.0263051,SO2,28,45,35
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","01-05-2024 21:00:00",28.4501238,77.0263051,CO,54,149,110
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","01-05-2024 21:00:00",29.140560,75.744941,PM2.5,37,133,70
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","01-05-2024 21:00:00",29.140560,75.744941,CO,20,102,28
India,Haryana,Jind,"Police Lines, Jind - HSPCB","01-05-2024 21:00:00",29.307814,76.337619,CO,3,57,18
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","01-05-2024 21:00:00",29.8006,76.4155,SO2,32,55,41
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","01-05-2024 21:00:00",29.8006,76.4155,CO,10,27,15
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","01-05-2024 21:00:00",29.695300,77.002700,PM10,62,122,97
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","01-05-2024 21:00:00",29.695300,77.002700,NO2,7,12,10
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","01-05-2024 21:00:00",29.695300,77.002700,SO2,12,13,12
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","01-05-2024 21:00:00",29.966942,76.875879,SO2,2,3,2
India,Haryana,Mandikhera,"General Hospital, Mandikhera - HSPCB","01-05-2024 21:00:00",27.9002,76.9938,NO2,20,24,22
India,Haryana,Mandikhera,"General Hospital, Mandikhera - HSPCB","01-05-2024 21:00:00",27.9002,76.9938,CO,2,19,7
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","01-05-2024 21:00:00",28.360699,76.936090,PM2.5,80,285,151
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","01-05-2024 21:00:00",28.360699,76.936090,OZONE,1,83,65
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","01-05-2024 21:00:00",28.1485564,77.3320667,NH3,8,9,9
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","01-05-2024 21:00:00",30.7057778,76.8531805555555,SO2,2,10,3
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","01-05-2024 21:00:00",28.52123,76.37138,NO2,47,55,51
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","01-05-2024 21:00:00",29.536400,75.015800,PM2.5,48,308,112
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","01-05-2024 21:00:00",29.027200,77.062100,PM2.5,25,26,26
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","01-05-2024 21:00:00",30.943887,76.801991,NO2,6,33,16
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","01-05-2024 21:00:00",30.943887,76.801991,CO,18,59,34
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","01-05-2024 21:00:00",23.80569,86.44268,CO,NA,NA,NA
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","01-05-2024 21:00:00",16.172806,75.659694,PM10,49,50,50
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB","01-05-2024 21:00:00",15.888653,74.541751,OZONE,19,20,20
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","01-05-2024 21:00:00",12.9135218,77.5950804,PM10,51,94,63
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","01-05-2024 21:00:00",12.951913,77.539784,PM10,65,119,78
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","01-05-2024 21:00:00",12.951913,77.539784,CO,13,125,48
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","01-05-2024 21:00:00",13.029152,77.585901,PM10,57,111,76
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","01-05-2024 21:00:00",12.938539,77.590100,SO2,4,5,4
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","01-05-2024 21:00:00",12.938539,77.590100,CO,22,111,42
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","01-05-2024 21:00:00",12.920984,77.584908,PM2.5,45,298,88
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","01-05-2024 21:00:00",13.003872,77.664217,PM10,67,500,121
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","01-05-2024 21:00:00",13.0270199,77.494094,PM10,43,88,65
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","01-05-2024 21:00:00",13.0270199,77.494094,NO2,12,35,22
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","01-05-2024 21:00:00",13.0270199,77.494094,SO2,3,10,9
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","01-05-2024 21:00:00",13.0270199,77.494094,OZONE,9,56,37
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","01-05-2024 21:00:00",12.921418,77.502466,PM2.5,30,96,67
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB","01-05-2024 21:00:00",12.990328,77.5431385,PM10,34,87,51
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","01-05-2024 21:00:00",13.0246342,77.5080115,NH3,4,4,4
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","01-05-2024 21:00:00",12.917348,77.622813,NO2,9,84,18
India,Karnataka,Bidar,"Naubad, Bidar - KSPCB","01-05-2024 21:00:00",17.930306,77.482194,CO,40,105,63
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","01-05-2024 21:00:00",11.55358,76.55521,NO2,21,26,25
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","01-05-2024 21:00:00",13.428828,77.731418,SO2,16,31,20
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","01-05-2024 21:00:00",13.428828,77.731418,OZONE,25,25,25
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","01-05-2024 21:00:00",13.328028,75.797056,SO2,1,5,3
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","01-05-2024 21:00:00",14.475800,75.905200,PM10,NA,NA,NA
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","01-05-2024 21:00:00",14.475800,75.905200,NH3,NA,NA,NA
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB","01-05-2024 21:00:00",15.411456,75.638133,OZONE,30,83,74
India,Karnataka,Hassan,"B.Katihalli, Hassan - KSPCB","01-05-2024 21:00:00",13.008556,76.125258,PM10,NA,NA,NA
India,Karnataka,Hassan,"B.Katihalli, Hassan - KSPCB","01-05-2024 21:00:00",13.008556,76.125258,NH3,NA,NA,NA
India,Karnataka,Hassan,"B.Katihalli, Hassan - KSPCB","01-05-2024 21:00:00",13.008556,76.125258,CO,3,16,3
India,Karnataka,Hubballi,"Deshpande Nagar, Hubballi - KSPCB","01-05-2024 21:00:00",15.351773,75.140726,PM10,64,107,87
India,Karnataka,Hubballi,"Deshpande Nagar, Hubballi - KSPCB","01-05-2024 21:00:00",15.351773,75.140726,NO2,26,27,27
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","01-05-2024 21:00:00",15.3714823,75.1160168,PM2.5,37,55,48
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","01-05-2024 21:00:00",15.3714823,75.1160168,SO2,1,4,2
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","01-05-2024 21:00:00",15.3714823,75.1160168,OZONE,24,71,56
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB","01-05-2024 21:00:00",17.321993,76.822628,SO2,22,25,24
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB","01-05-2024 21:00:00",17.321993,76.822628,CO,44,66,45
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","01-05-2024 21:00:00",17.336318,76.847397,PM10,32,93,52
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB","01-05-2024 21:00:00",14.816666,74.141003,PM10,NA,NA,NA
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB","01-05-2024 21:00:00",14.816666,74.141003,NH3,NA,NA,NA
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB","01-05-2024 21:00:00",14.816666,74.141003,CO,NA,NA,NA
India,Karnataka,Kolar,"Tamaka Ind. Area, Kolar - KSPCB","01-05-2024 21:00:00",13.1276288,78.1570122,SO2,9,9,9
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","01-05-2024 21:00:00",15.347630,76.181767,PM2.5,28,51,37
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","01-05-2024 21:00:00",12.415911,75.735050,NH3,1,1,1
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","01-05-2024 21:00:00",12.415911,75.735050,CO,8,130,46
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","01-05-2024 21:00:00",12.889250,74.853000,OZONE,30,32,31
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","01-05-2024 21:00:00",12.21041,76.37376,NH3,1,2,2
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","01-05-2024 21:00:00",12.21041,76.37376,OZONE,24,81,63
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","01-05-2024 21:00:00",13.940000,75.555917,NH3,2,4,3
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","01-05-2024 21:00:00",13.940000,75.555917,CO,6,39,22
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB","01-05-2024 21:00:00",13.377516,77.099072,PM2.5,40,177,69
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","01-05-2024 21:00:00",16.802639,75.722694,OZONE,13,16,15
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","01-05-2024 21:00:00",16.7602,77.1428,NO2,6,12,8
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","01-05-2024 21:00:00",11.875000,75.373200,PM10,61,101,70
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","01-05-2024 21:00:00",11.875000,75.373200,SO2,1,4,1
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","01-05-2024 21:00:00",11.875000,75.373200,CO,30,36,33
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","01-05-2024 21:00:00",11.875000,75.373200,OZONE,31,36,33
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","01-05-2024 21:00:00",8.8787,76.6073,PM10,NA,NA,NA
